user_id,city,property_type,min_price,max_price,rooms,amenities,check_in,check_out,guests,clicked_property_id,booked,rating_given
138,Санкт-Петербург,room,3000,8000,1,"[""balcony"", ""wifi""]",2025-01-02,2025-01-31,6,102,0,0
146,Москва,house,3000,23000,2,[],2024-06-13,2024-07-05,2,486,0,0
137,Санкт-Петербург,room,3000,23000,1,"[""balcony"", ""tv""]",2025-02-02,2025-02-07,1,491,0,0
11,Казань,house,2000,4000,1,[],2025-11-25,2025-12-22,3,220,1,4
246,Екатеринбург,apartment,3000,5000,3,"[""pets""]",2024-06-05,2024-06-29,5,96,0,0
59,Екатеринбург,house,3000,8000,3,"[""parking"", ""tv"", ""kitchen"", ""pets"", ""gym""]",2025-10-06,2025-10-27,2,118,0,0
206,Москва,apartment,1000,6000,3,[],2025-09-23,2025-09-30,1,443,0,0
209,Екатеринбург,house,1000,11000,3,"[""wifi"", ""tv"", ""balcony""]",2025-10-21,2025-10-23,3,57,0,0
144,Новосибирск,room,1000,11000,0,"[""wifi""]",2024-01-01,2024-01-03,6,382,0,0
147,Нижний Новгород,apartment,5000,7000,3,"[""gym""]",2025-05-18,2025-05-30,3,156,0,0
7,Казань,apartment,2000,12000,4,"[""pets"", ""ac"", ""pool"", ""tv""]",2024-10-09,2024-10-16,5,197,0,0
55,Казань,villa,0,2000,4,"[""pool"", ""pets"", ""washer"", ""wifi"", ""balcony""]",2025-07-13,2025-08-02,3,155,1,2
274,Казань,apartment,1000,6000,3,"[""gym"", ""tv"", ""ac"", ""kitchen""]",2025-04-04,2025-04-25,6,61,1,0
215,Москва,house,5000,15000,1,"[""wifi"", ""pets""]",2025-12-11,2025-12-18,6,418,0,0
273,Санкт-Петербург,house,3000,23000,4,"[""balcony"", ""gym"", ""pool""]",2024-07-07,2024-07-08,2,293,0,0
5,Нижний Новгород,villa,5000,15000,2,"[""gym""]",2025-12-26,2026-01-04,5,61,0,0
24,Сочи,apartment,0,5000,2,"[""gym""]",2024-02-22,2024-03-14,2,422,0,0
60,Москва,apartment,5000,15000,2,[],2025-12-23,2026-01-21,5,136,1,5
151,Новосибирск,apartment,0,10000,1,"[""gym"", ""kitchen"", ""pets"", ""wifi"", ""washer""]",2025-11-04,2025-12-02,5,55,1,3
283,Сочи,room,1000,11000,2,"[""pets""]",2025-10-06,2025-11-01,4,80,0,0
223,Новосибирск,house,3000,5000,3,"[""washer""]",2024-07-08,2024-08-04,2,97,0,0
93,Екатеринбург,apartment,2000,7000,1,"[""pets"", ""pool"", ""parking""]",2024-05-26,2024-05-29,4,126,0,0
207,Санкт-Петербург,villa,1000,3000,4,[],2025-01-21,2025-02-03,1,57,1,1
68,Сочи,apartment,2000,7000,4,[],2024-01-10,2024-02-05,1,278,1,0
44,Сочи,house,3000,23000,1,"[""ac"", ""washer""]",2024-06-07,2024-06-15,1,279,0,0
279,Санкт-Петербург,apartment,0,2000,4,"[""parking"", ""tv""]",2025-03-01,2025-03-06,1,468,0,0
117,Краснодар,room,1000,11000,2,"[""balcony""]",2025-12-04,2026-01-02,6,422,1,1
115,Санкт-Петербург,apartment,2000,4000,4,"[""parking"", ""ac""]",2024-03-27,2024-04-25,1,310,0,0
220,Новосибирск,villa,1000,21000,1,"[""gym"", ""pets"", ""ac"", ""wifi"", ""kitchen""]",2025-05-26,2025-06-17,3,478,0,0
40,Москва,house,1000,11000,1,"[""washer"", ""pets"", ""parking""]",2024-04-25,2024-05-14,4,492,1,0
166,Казань,house,3000,13000,2,"[""balcony"", ""washer"", ""pets""]",2025-09-08,2025-10-04,6,171,0,0
126,Краснодар,room,5000,25000,4,"[""washer"", ""tv"", ""pool"", ""pets""]",2024-03-26,2024-04-14,6,216,0,0
113,Санкт-Петербург,house,2000,4000,1,[],2025-01-06,2025-01-24,4,491,0,0
57,Москва,apartment,2000,7000,2,"[""kitchen"", ""tv"", ""balcony""]",2024-09-05,2024-09-12,2,29,1,0
74,Краснодар,apartment,3000,13000,0,"[""parking"", ""pets"", ""washer"", ""balcony"", ""gym""]",2024-06-10,2024-06-11,2,188,0,0
126,Санкт-Петербург,apartment,5000,25000,1,"[""washer""]",2024-05-23,2024-06-16,5,358,1,3
228,Москва,apartment,0,5000,0,"[""wifi"", ""kitchen"", ""tv"", ""pets"", ""pool""]",2025-03-09,2025-03-31,4,284,1,0
293,Екатеринбург,house,3000,8000,2,[],2025-06-18,2025-07-01,2,381,0,0
29,Сочи,room,1000,3000,3,"[""ac"", ""balcony"", ""tv""]",2024-06-17,2024-06-19,3,332,0,0
139,Санкт-Петербург,apartment,0,10000,4,"[""wifi"", ""pool""]",2024-10-15,2024-10-21,5,55,0,0
6,Екатеринбург,house,5000,10000,0,"[""gym""]",2024-03-28,2024-04-16,5,23,0,0
248,Москва,apartment,2000,4000,2,[],2024-12-31,2025-01-25,3,491,0,0
100,Новосибирск,room,2000,7000,0,"[""balcony"", ""tv""]",2024-04-13,2024-04-30,2,13,0,0
196,Нижний Новгород,villa,0,10000,1,"[""washer""]",2024-03-21,2024-04-19,6,48,1,0
111,Казань,house,5000,15000,3,"[""ac""]",2024-10-24,2024-11-05,5,439,1,0
199,Сочи,house,5000,7000,1,"[""washer"", ""parking"", ""wifi"", ""tv""]",2024-11-12,2024-11-30,1,256,0,0
161,Казань,apartment,1000,3000,2,"[""ac"", ""pets"", ""parking"", ""wifi""]",2024-07-02,2024-07-25,4,133,1,4
72,Санкт-Петербург,villa,3000,5000,2,"[""balcony"", ""pets""]",2025-09-26,2025-10-26,6,67,0,0
263,Новосибирск,apartment,0,20000,4,"[""gym"", ""wifi"", ""tv""]",2024-09-07,2024-09-30,5,5,0,0
54,Екатеринбург,room,1000,21000,0,"[""balcony""]",2025-04-18,2025-05-10,1,179,0,0
274,Нижний Новгород,apartment,0,5000,0,"[""balcony"", ""pool"", ""pets""]",2024-12-02,2024-12-05,3,176,1,4
59,Екатеринбург,room,0,5000,3,"[""pool""]",2024-11-23,2024-12-12,1,308,1,0
186,Краснодар,room,1000,3000,1,[],2025-12-01,2025-12-15,3,130,0,0
43,Казань,apartment,2000,22000,0,"[""washer"", ""balcony""]",2025-06-21,2025-06-28,6,458,0,0
28,Санкт-Петербург,room,2000,12000,1,"[""ac""]",2025-03-05,2025-03-21,4,275,0,0
83,Краснодар,apartment,5000,25000,0,"[""pets"", ""pool"", ""parking"", ""ac""]",2025-11-14,2025-12-03,5,75,0,0
163,Москва,house,3000,8000,3,"[""parking"", ""balcony""]",2024-09-26,2024-10-13,6,2,1,2
231,Санкт-Петербург,apartment,1000,6000,3,"[""tv"", ""kitchen"", ""balcony"", ""parking"", ""pets""]",2024-08-02,2024-08-09,6,296,1,0
187,Москва,apartment,2000,4000,3,"[""washer"", ""balcony"", ""tv"", ""kitchen"", ""pets""]",2025-07-09,2025-07-23,5,499,1,0
91,Нижний Новгород,room,2000,7000,4,"[""kitchen"", ""tv"", ""balcony"", ""pool""]",2024-10-18,2024-11-15,6,353,0,0
146,Санкт-Петербург,apartment,0,2000,0,"[""balcony"", ""parking"", ""washer"", ""ac""]",2025-09-30,2025-10-30,5,52,0,0
258,Москва,apartment,3000,8000,1,"[""tv"", ""balcony"", ""parking""]",2024-07-19,2024-08-16,4,487,0,0
238,Краснодар,room,0,10000,1,"[""gym"", ""pets"", ""tv"", ""kitchen""]",2025-02-28,2025-03-22,2,3,1,1
14,Казань,apartment,5000,15000,2,"[""pets""]",2025-03-16,2025-03-24,5,499,0,0
202,Москва,villa,3000,8000,3,"[""kitchen"", ""balcony"", ""ac"", ""gym"", ""parking""]",2025-03-23,2025-03-31,1,364,1,5
201,Екатеринбург,villa,1000,11000,1,[],2024-04-05,2024-04-06,4,6,0,0
79,Москва,villa,5000,7000,4,"[""wifi"", ""kitchen"", ""washer""]",2025-10-11,2025-11-01,3,96,0,0
114,Екатеринбург,house,5000,10000,3,"[""wifi"", ""gym""]",2024-03-25,2024-04-24,2,322,0,0
297,Санкт-Петербург,apartment,3000,5000,0,"[""gym""]",2024-09-25,2024-10-24,2,48,0,0
186,Сочи,room,0,20000,0,"[""parking"", ""washer"", ""pets""]",2024-08-03,2024-08-25,4,193,1,4
83,Казань,apartment,0,5000,4,"[""pets"", ""wifi"", ""parking"", ""kitchen"", ""balcony""]",2025-05-10,2025-05-30,5,280,0,0
268,Екатеринбург,apartment,1000,3000,4,[],2025-06-14,2025-07-01,2,111,1,0
112,Москва,apartment,1000,6000,0,"[""kitchen"", ""gym"", ""tv"", ""pool"", ""parking""]",2024-04-04,2024-04-16,6,283,0,0
240,Нижний Новгород,room,5000,25000,1,"[""kitchen"", ""pool""]",2025-12-04,2026-01-01,6,144,1,0
160,Казань,house,3000,23000,3,"[""pets"", ""gym"", ""ac""]",2025-09-29,2025-10-03,5,197,0,0
291,Новосибирск,apartment,0,20000,1,[],2025-06-07,2025-06-16,5,210,0,0
272,Новосибирск,room,0,2000,1,"[""balcony"", ""kitchen""]",2025-01-01,2025-01-09,1,111,0,0
191,Казань,apartment,0,2000,2,"[""wifi"", ""ac"", ""pool"", ""washer"", ""gym""]",2024-11-25,2024-12-24,2,288,0,0
146,Сочи,villa,1000,3000,4,"[""pets"", ""parking""]",2025-08-10,2025-09-08,6,216,0,0
223,Новосибирск,apartment,1000,6000,0,"[""washer"", ""wifi"", ""gym""]",2025-03-07,2025-03-11,1,232,0,0
168,Краснодар,house,5000,7000,2,[],2025-10-21,2025-11-16,5,3,1,0
207,Москва,villa,5000,7000,2,"[""wifi"", ""parking"", ""washer"", ""pets"", ""pool""]",2024-11-04,2024-11-13,3,386,0,0
41,Новосибирск,room,5000,7000,3,"[""washer"", ""pets""]",2025-10-18,2025-11-17,1,432,0,0
53,Москва,house,0,2000,1,[],2024-11-26,2024-12-24,6,371,0,0
88,Санкт-Петербург,house,2000,4000,0,"[""wifi"", ""parking""]",2024-02-19,2024-02-29,1,136,0,0
195,Екатеринбург,house,1000,21000,0,"[""ac""]",2024-05-31,2024-06-25,5,455,1,4
63,Сочи,villa,3000,23000,2,"[""washer"", ""pool""]",2024-04-04,2024-04-13,3,365,0,0
286,Сочи,house,0,2000,3,[],2024-08-05,2024-08-06,6,111,0,0
198,Сочи,room,0,10000,1,"[""tv"", ""pets"", ""ac"", ""balcony""]",2024-11-15,2024-12-08,4,336,0,0
259,Санкт-Петербург,house,1000,11000,3,"[""pets"", ""tv"", ""pool""]",2025-02-13,2025-02-20,1,143,0,0
158,Санкт-Петербург,house,3000,5000,0,"[""wifi""]",2025-04-16,2025-04-22,3,15,0,0
272,Нижний Новгород,apartment,2000,4000,4,[],2024-12-28,2025-01-11,2,78,0,0
221,Новосибирск,apartment,3000,13000,2,[],2024-02-20,2024-03-12,4,375,1,0
97,Краснодар,house,5000,15000,4,"[""washer"", ""tv"", ""balcony"", ""wifi""]",2025-11-28,2025-11-30,6,128,1,0
28,Москва,villa,2000,7000,0,"[""parking"", ""gym"", ""pool"", ""tv""]",2025-12-17,2026-01-09,4,201,0,0
113,Екатеринбург,room,1000,6000,1,"[""gym"", ""pets""]",2024-01-04,2024-01-08,2,258,1,3
123,Казань,apartment,0,5000,1,"[""washer"", ""kitchen""]",2024-01-14,2024-02-05,4,220,0,0
91,Екатеринбург,apartment,1000,3000,4,"[""washer"", ""wifi""]",2025-05-15,2025-06-12,2,242,0,0
9,Екатеринбург,house,5000,10000,1,[],2024-04-12,2024-04-22,6,172,0,0
180,Екатеринбург,room,2000,12000,3,[],2024-12-27,2025-01-06,6,171,1,5
248,Санкт-Петербург,apartment,5000,7000,1,"[""pool"", ""kitchen"", ""ac""]",2025-05-24,2025-05-25,2,296,1,3
106,Санкт-Петербург,house,3000,5000,2,"[""tv"", ""washer"", ""kitchen"", ""pets"", ""ac""]",2024-12-23,2025-01-21,3,201,0,0
142,Екатеринбург,house,0,10000,4,[],2025-03-19,2025-04-14,4,291,1,3
57,Москва,room,1000,21000,1,"[""gym"", ""tv"", ""kitchen"", ""washer""]",2025-05-13,2025-05-23,1,410,0,0
233,Москва,house,2000,4000,0,"[""gym"", ""wifi"", ""balcony""]",2024-12-26,2025-01-17,1,26,0,0
180,Екатеринбург,villa,5000,10000,0,"[""gym"", ""kitchen"", ""pool"", ""washer"", ""pets""]",2024-03-23,2024-04-02,2,17,0,0
182,Сочи,room,3000,23000,0,"[""gym"", ""pets""]",2024-06-26,2024-07-15,4,348,1,2
103,Екатеринбург,house,3000,8000,2,"[""parking"", ""gym""]",2025-08-03,2025-09-02,6,237,0,0
193,Краснодар,apartment,1000,21000,2,"[""ac"", ""washer"", ""pets"", ""pool""]",2025-04-22,2025-05-06,4,237,0,0
287,Москва,room,0,5000,4,"[""pool"", ""tv""]",2025-01-17,2025-01-22,5,279,1,1
202,Казань,room,0,20000,4,"[""wifi"", ""parking"", ""pets""]",2024-10-03,2024-10-30,6,55,0,0
50,Екатеринбург,villa,3000,13000,0,[],2025-08-21,2025-09-12,5,379,1,5
74,Нижний Новгород,house,1000,6000,2,"[""gym"", ""wifi"", ""washer"", ""pets"", ""ac""]",2024-07-24,2024-07-28,1,1,0,0
62,Санкт-Петербург,house,1000,3000,3,[],2025-06-01,2025-06-16,4,29,1,0
248,Казань,house,5000,15000,4,"[""washer"", ""parking"", ""balcony"", ""tv"", ""ac""]",2024-01-23,2024-01-29,2,420,1,0
262,Сочи,room,3000,13000,2,"[""parking"", ""washer"", ""ac"", ""tv"", ""kitchen""]",2025-02-04,2025-02-17,6,410,0,0
214,Краснодар,house,0,10000,3,[],2025-07-31,2025-08-13,1,298,0,0
228,Москва,apartment,1000,21000,3,"[""wifi"", ""kitchen""]",2025-01-01,2025-01-18,5,108,0,0
269,Краснодар,villa,0,5000,1,"[""pets"", ""ac""]",2025-04-15,2025-05-08,2,143,1,4
35,Нижний Новгород,room,3000,8000,4,"[""tv"", ""pets"", ""gym"", ""parking"", ""ac""]",2024-11-27,2024-12-16,5,179,0,0
207,Санкт-Петербург,apartment,0,5000,1,[],2025-11-12,2025-11-16,4,479,0,0
166,Сочи,house,0,5000,3,"[""parking"", ""wifi"", ""gym""]",2024-04-27,2024-04-29,6,38,0,0
192,Москва,house,2000,4000,3,"[""kitchen"", ""tv"", ""pool""]",2024-07-19,2024-07-28,4,225,0,0
116,Сочи,house,3000,8000,0,"[""wifi"", ""parking"", ""pool"", ""pets""]",2024-05-23,2024-06-21,1,185,1,1
175,Казань,villa,3000,8000,1,"[""washer"", ""tv"", ""ac"", ""kitchen""]",2025-09-25,2025-10-24,5,437,0,0
35,Нижний Новгород,room,3000,5000,4,[],2024-05-10,2024-06-05,5,153,0,0
256,Сочи,apartment,5000,15000,0,"[""gym""]",2024-09-14,2024-09-27,6,184,0,0
81,Екатеринбург,apartment,5000,10000,4,"[""tv"", ""gym"", ""balcony"", ""pets""]",2024-02-28,2024-03-17,6,457,0,0
242,Екатеринбург,apartment,0,10000,3,"[""pool"", ""ac""]",2024-03-01,2024-03-06,2,281,1,0
32,Сочи,room,0,2000,2,[],2025-03-02,2025-03-22,6,314,1,4
67,Екатеринбург,apartment,0,2000,3,"[""pool"", ""ac"", ""balcony"", ""pets""]",2024-11-06,2024-12-02,2,11,1,0
101,Краснодар,apartment,5000,25000,0,"[""balcony"", ""kitchen"", ""pets""]",2025-12-19,2026-01-02,5,71,0,0
61,Новосибирск,apartment,1000,11000,3,[],2024-08-31,2024-09-08,1,302,0,0
212,Москва,apartment,1000,3000,0,[],2024-05-09,2024-05-24,2,145,0,0
180,Сочи,apartment,1000,21000,3,"[""parking"", ""pets"", ""tv"", ""kitchen"", ""gym""]",2024-07-29,2024-08-14,6,377,1,2
228,Екатеринбург,apartment,5000,15000,1,"[""gym"", ""ac"", ""parking"", ""wifi""]",2024-12-20,2025-01-18,4,362,1,1
105,Казань,villa,1000,11000,4,"[""parking""]",2025-01-16,2025-02-09,2,19,1,4
59,Москва,room,0,10000,2,"[""balcony"", ""gym"", ""parking"", ""wifi""]",2024-10-12,2024-11-09,5,197,0,0
196,Краснодар,room,0,5000,1,"[""kitchen"", ""balcony"", ""wifi""]",2025-11-07,2025-11-17,1,278,1,5
173,Екатеринбург,villa,1000,3000,2,"[""pets"", ""balcony"", ""tv"", ""washer"", ""ac""]",2024-02-28,2024-03-25,1,284,0,0
148,Нижний Новгород,room,5000,15000,1,"[""washer"", ""pool"", ""kitchen""]",2024-01-16,2024-01-25,6,487,0,0
128,Екатеринбург,apartment,5000,25000,0,"[""gym"", ""ac"", ""pets"", ""tv""]",2024-09-13,2024-10-09,6,415,1,0
158,Новосибирск,apartment,1000,21000,3,[],2025-03-26,2025-03-27,4,19,1,5
112,Краснодар,apartment,5000,7000,2,"[""tv"", ""ac"", ""parking"", ""pool""]",2024-07-03,2024-07-12,3,133,1,0
90,Казань,villa,0,5000,0,"[""wifi"", ""kitchen"", ""washer"", ""gym"", ""tv""]",2024-02-12,2024-03-01,6,117,0,0
133,Екатеринбург,apartment,2000,4000,4,"[""ac""]",2024-04-21,2024-04-24,5,228,0,0
40,Сочи,house,2000,12000,3,[],2025-10-19,2025-11-02,3,74,0,0
185,Новосибирск,room,2000,22000,2,"[""wifi"", ""kitchen"", ""ac"", ""pets""]",2024-10-24,2024-11-23,2,467,0,0
55,Сочи,apartment,5000,15000,1,"[""pets"", ""wifi"", ""kitchen""]",2025-01-25,2025-02-19,6,41,1,2
290,Краснодар,villa,0,2000,4,"[""tv"", ""pets"", ""washer""]",2024-11-20,2024-11-29,2,429,0,0
125,Новосибирск,house,2000,7000,3,"[""parking"", ""pool""]",2025-03-31,2025-04-24,4,186,0,0
287,Санкт-Петербург,apartment,3000,8000,3,"[""pool"", ""kitchen"", ""pets""]",2025-02-21,2025-03-15,5,341,0,0
134,Екатеринбург,apartment,2000,4000,0,"[""balcony"", ""tv"", ""kitchen""]",2025-08-12,2025-08-28,6,452,1,4
8,Казань,apartment,3000,13000,4,"[""washer"", ""parking"", ""kitchen"", ""balcony"", ""wifi""]",2025-03-17,2025-03-18,6,86,1,0
272,Краснодар,room,2000,7000,3,"[""tv"", ""pool"", ""gym"", ""wifi"", ""kitchen""]",2024-12-10,2024-12-29,5,316,0,0
24,Санкт-Петербург,apartment,3000,23000,3,"[""balcony"", ""gym"", ""washer"", ""ac"", ""parking""]",2024-07-06,2024-07-30,5,470,1,2
4,Новосибирск,room,3000,13000,3,"[""tv""]",2025-08-25,2025-09-03,1,119,0,0
175,Москва,villa,5000,25000,2,"[""balcony"", ""ac""]",2024-07-01,2024-07-06,1,417,1,2
221,Екатеринбург,villa,5000,15000,0,"[""gym"", ""kitchen""]",2024-05-01,2024-05-11,3,250,0,0
87,Екатеринбург,apartment,5000,7000,1,"[""gym"", ""kitchen"", ""parking"", ""washer"", ""pets""]",2025-06-04,2025-06-29,2,15,0,0
21,Сочи,apartment,3000,5000,2,"[""gym""]",2025-08-07,2025-08-21,6,228,0,0
233,Екатеринбург,apartment,0,20000,3,"[""gym"", ""parking"", ""kitchen""]",2024-10-12,2024-11-05,6,60,1,2
39,Новосибирск,house,5000,15000,2,"[""tv"", ""parking"", ""ac""]",2024-02-09,2024-02-23,1,478,1,2
286,Москва,apartment,1000,6000,4,"[""pool"", ""pets"", ""gym""]",2025-04-26,2025-05-01,4,417,0,0
255,Екатеринбург,house,1000,3000,4,"[""pool"", ""wifi"", ""balcony"", ""tv"", ""pets""]",2025-07-25,2025-08-14,2,364,0,0
215,Екатеринбург,villa,3000,8000,2,"[""tv"", ""kitchen"", ""gym""]",2024-08-25,2024-09-23,3,343,0,0
201,Новосибирск,villa,3000,13000,0,"[""parking""]",2024-10-21,2024-11-04,4,167,0,0
218,Санкт-Петербург,house,3000,13000,0,"[""balcony"", ""kitchen""]",2025-05-10,2025-06-06,4,308,0,0
121,Москва,apartment,2000,7000,3,[],2025-07-29,2025-08-23,3,134,0,0
211,Краснодар,room,3000,23000,2,[],2024-10-01,2024-10-17,6,113,0,0
24,Екатеринбург,room,3000,8000,4,"[""tv""]",2024-07-30,2024-08-24,6,57,1,3
67,Москва,apartment,3000,5000,2,"[""tv"", ""parking""]",2025-11-01,2025-11-03,5,108,0,0
102,Казань,villa,3000,8000,2,"[""ac""]",2024-12-05,2024-12-19,2,284,1,1
11,Санкт-Петербург,villa,3000,23000,0,"[""gym""]",2024-11-04,2024-11-05,2,324,1,0
140,Санкт-Петербург,room,3000,8000,2,[],2024-03-19,2024-03-22,5,370,1,1
8,Казань,apartment,5000,25000,1,"[""gym"", ""ac"", ""balcony"", ""pets""]",2024-01-24,2024-02-03,3,235,0,0
136,Нижний Новгород,room,2000,22000,0,"[""balcony""]",2025-07-28,2025-08-06,4,146,1,2
196,Москва,room,3000,13000,4,"[""parking"", ""washer"", ""pool"", ""gym"", ""wifi""]",2025-02-10,2025-03-07,2,229,0,0
289,Санкт-Петербург,apartment,2000,7000,0,[],2025-07-28,2025-08-03,2,443,1,1
73,Краснодар,villa,3000,8000,0,"[""gym"", ""balcony"", ""pets""]",2024-12-11,2025-01-07,2,19,0,0
290,Краснодар,apartment,2000,7000,4,"[""tv"", ""washer"", ""ac""]",2025-10-29,2025-11-06,3,237,1,1
54,Краснодар,apartment,3000,8000,0,"[""tv""]",2024-05-04,2024-05-10,2,225,1,0
218,Нижний Новгород,house,5000,25000,1,"[""tv"", ""balcony"", ""pets"", ""wifi"", ""kitchen""]",2024-04-30,2024-05-14,3,369,1,5
166,Новосибирск,villa,1000,6000,2,"[""pool"", ""ac"", ""gym"", ""pets""]",2025-04-18,2025-04-25,3,475,1,2
85,Нижний Новгород,apartment,2000,22000,1,"[""washer""]",2024-03-09,2024-03-10,3,360,0,0
49,Нижний Новгород,apartment,0,2000,4,"[""pets"", ""kitchen"", ""parking""]",2024-12-24,2025-01-14,5,453,0,0
8,Сочи,apartment,2000,22000,4,"[""gym"", ""ac"", ""balcony"", ""kitchen"", ""pets""]",2025-07-08,2025-07-29,6,104,0,0
79,Санкт-Петербург,house,2000,7000,2,"[""parking"", ""kitchen"", ""balcony"", ""tv""]",2025-08-12,2025-09-06,5,310,0,0
243,Сочи,house,0,5000,1,[],2025-09-21,2025-09-26,2,85,0,0
1,Новосибирск,apartment,0,5000,4,"[""balcony"", ""washer"", ""ac""]",2024-11-05,2024-11-22,1,124,0,0
194,Краснодар,room,2000,12000,4,"[""tv"", ""parking""]",2025-09-11,2025-10-08,2,490,0,0
143,Казань,room,5000,25000,3,"[""gym"", ""parking"", ""balcony"", ""ac"", ""kitchen""]",2024-07-01,2024-07-02,3,438,0,0
178,Краснодар,house,5000,10000,3,"[""kitchen"", ""wifi""]",2024-07-19,2024-08-03,3,270,0,0
159,Новосибирск,apartment,2000,12000,4,[],2025-09-13,2025-09-22,1,332,0,0
246,Краснодар,apartment,2000,12000,0,"[""wifi"", ""washer"", ""tv"", ""pool""]",2024-06-26,2024-07-12,6,448,0,0
280,Санкт-Петербург,apartment,2000,4000,4,"[""kitchen"", ""pets"", ""tv"", ""wifi"", ""pool""]",2024-05-02,2024-05-04,4,327,1,0
279,Екатеринбург,house,5000,7000,2,"[""ac"", ""kitchen"", ""pets"", ""gym"", ""wifi""]",2025-11-11,2025-11-24,4,429,0,0
32,Санкт-Петербург,house,5000,10000,2,[],2024-06-25,2024-07-10,1,142,0,0
259,Краснодар,house,0,10000,2,"[""ac"", ""parking"", ""pets"", ""pool""]",2025-08-04,2025-08-31,6,45,0,0
